"state","puma12","cd118","stab","PUMA12name","pop20","afact"
"State code","PUMA (2012)","Congressional district code (118th Congress)","State abbr.","PUMA12 name","Total population (2020 Census)","puma12-to-cd118 allocation factor"
"21","02700","06","KY","Buffalo Trace & Gateway Area Development Districts",47527,0.3365 
"21","02800","04","KY","FIVCO Area Development District",38705,0.2878 
"21","02800","05","KY","FIVCO Area Development District",95792,0.7122 
"22","00100","04","LA","Coordinating & Development Corporation 1--Shreveport City (North)",116512,1 
"22","00101","04","LA","Coordinating & Development Corporation 2--Shreveport City (South)",121305,1 
"22","00200","04","LA","Coordinating & Development Corporation 3--Bossier & Webster Parishes",165874,1 
"22","00300","04","LA","Coordinating & Development Corporation 4--Northwest Louisiana",121165,0.7146 
"22","00300","05","LA","Coordinating & Development Corporation 4--Northwest Louisiana",48398,0.2854 
"22","00400","05","LA","North Delta Regional Planning & Development District 1--Ouachita Parish",160181,1 
"22","00500","04","LA","North Delta Regional Planning & Development District 2--Northeast Louisiana",21044,0.1473 
"22","00500","05","LA","North Delta Regional Planning & Development District 2--Northeast Louisiana",121815,0.8527 
"22","00600","04","LA","Kisatchie Delta Regional Planning & Development District 1",7473,0.0635 
"22","00600","05","LA","Kisatchie Delta Regional Planning & Development District 1",110132,0.9365 
"22","00700","04","LA","Kisatchie Delta Regional Planning & Development District 2--Rapides & Vernon Parishes",48774,0.2729 
"22","00700","05","LA","Kisatchie Delta Regional Planning & Development District 2--Rapides & Vernon Parishes",129976,0.7271 
"22","00800","03","LA","Imperial Calcasieu Regional Planning & Development District 1 (North)",89846,0.6014 
"22","00800","04","LA","Imperial Calcasieu Regional Planning & Development District 1 (North)",59296,0.3969 
"22","00800","05","LA","Imperial Calcasieu Regional Planning & Development District 1 (North)",263,0.0018 
"22","00900","03","LA","Imperial Calcasieu Regional Planning & Development District 2 (South)",164768,1 
"22","01000","03","LA","Acadiana Regional Development District 1--St. Landry & Evangeline Parishes",242,0.0021 
"22","01000","04","LA","Acadiana Regional Development District 1--St. Landry & Evangeline Parishes",114881,0.9975 
"22","01000","05","LA","Acadiana Regional Development District 1--St. Landry & Evangeline Parishes",46,0.0004 
"22","01100","03","LA","Acadiana Regional Development District 2--Acadia & Vermilion Parishes",114731,0.9999 
"22","01100","04","LA","Acadiana Regional Development District 2--Acadia & Vermilion Parishes",9,0.0001 
"22","01200","03","LA","Acadiana Regional Development District 3--Lafayette Parish (North)",116143,1 
"22","01201","03","LA","Acadiana Regional Development District 4--Lafayette Parish (South)",125229,1 
"22","01300","03","LA","Acadiana Regional Development District 5--Iberia, St. Mary & St. Martin Parishes",165316,0.964 
"22","01300","06","LA","Acadiana Regional Development District 5--Iberia, St. Mary & St. Martin Parishes",6167,0.036 
"22","01400","02","LA","Capital Region Planning Commission 1--Baton Rouge Metropolitan Area (West)",35047,0.3095 
"22","01400","05","LA","Capital Region Planning Commission 1--Baton Rouge Metropolitan Area (West)",55607,0.4911 
"22","01400","06","LA","Capital Region Planning Commission 1--Baton Rouge Metropolitan Area (West)",22566,0.1993 
"22","01500","06","LA","Capital Region Planning Commission 2--East Baton Rouge Parish (South)",141663,1 
"22","01501","02","LA","Capital Region Planning Commission 3--Baton Rouge City",47330,0.2633 
"22","01501","06","LA","Capital Region Planning Commission 3--Baton Rouge City",132393,0.7366 
"22","01502","02","LA","Capital Region Planning Commission 4--East Baton Rouge Parish (North)",46995,0.3473 
"22","01502","06","LA","Capital Region Planning Commission 4--East Baton Rouge Parish (North)",88336,0.6527 
"22","01600","02","LA","Capital Region Planning Commission 5--Ascension Parish",20821,0.1647 
"22","01600","06","LA","Capital Region Planning Commission 5--Ascension Parish",105608,0.8353 
"22","01700","05","LA","Capital Region Planning Commission 6--Livingston & St. Helena Parishes",10920,0.0713 
"22","01700","06","LA","Capital Region Planning Commission 6--Livingston & St. Helena Parishes",142143,0.9287 
"22","01800","01","LA","Capital Region Planning Commission 7--Tangipahoa & Washington Parishes",39800,0.2227 
"22","01800","05","LA","Capital Region Planning Commission 7--Tangipahoa & Washington Parishes",138808,0.7766 
"22","01800","06","LA","Capital Region Planning Commission 7--Tangipahoa & Washington Parishes",139,0.0008 
"22","01900","02","LA","South Central Planning & Development Commission 1--River Parishes",87884,0.7623 
"22","01900","06","LA","South Central Planning & Development Commission 1--River Parishes",27405,0.2377 
"22","02000","01","LA","South Central Planning & Development Commission 2--Lafourche & Assumption Parishes",43701,0.3706 
"22","02000","02","LA","South Central Planning & Development Commission 2--Lafourche & Assumption Parishes",6644,0.0563 
"22","02000","06","LA","South Central Planning & Development Commission 2--Lafourche & Assumption Parishes",67572,0.573 
"22","02100","01","LA","South Central Planning & Development Commission 3--Terrebonne Parish",67855,0.616 
"22","02100","06","LA","South Central Planning & Development Commission 3--Terrebonne Parish",42295,0.384 
"22","02200","01","LA","Regional Planning Commission 1--St. Tammany Parish (Northwest)",143684,0.9991 
"22","02200","05","LA","Regional Planning Commission 1--St. Tammany Parish (Northwest)",131,0.0009 
"22","02201","01","LA","Regional Planning Commission 2--St. Tammany Parish (Southeast)",120767,1 
"22","02300","01","LA","Regional Planning Commission 3--Jefferson Parish (North)",89935,0.8405 
"22","02300","02","LA","Regional Planning Commission 3--Jefferson Parish (North)",17066,0.1595 
"22","02301","01","LA","Regional Planning Commission 4--Jefferson Parish (Central)",139945,0.9859 
"22","02301","02","LA","Regional Planning Commission 4--Jefferson Parish (Central)",1998,0.0141 
"22","02302","02","LA","Regional Planning Commission 5--Jefferson Parish (West Bank)",136519,1 
"22","02400","01","LA","Regional Planning Commission 6--New Orleans City (Northeast)",25609,0.174 
"22","02400","02","LA","Regional Planning Commission 6--New Orleans City (Northeast)",121566,0.826 
"22","02401","01","LA","Regional Planning Commission 7--New Orleans City (Central)",3898,0.0325 
"22","02401","02","LA","Regional Planning Commission 7--New Orleans City (Central)",115916,0.9675 
"22","02402","01","LA","Regional Planning Commission 8--New Orleans City (South)",18543,0.1585 
"22","02402","02","LA","Regional Planning Commission 8--New Orleans City (South)",98465,0.8415 
"22","02500","01","LA","Regional Planning Commission 9--St. Bernard, Jefferson (South) & Plaquemines Parishes",82531,0.6732 
"22","02500","02","LA","Regional Planning Commission 9--St. Bernard, Jefferson (South) & Plaquemines Parishes",40066,0.3268 
"23","00100","02","ME","Northeast Maine--Aroostook & Washington Counties",98200,1 
"23","00200","02","ME","Northwest Maine--Oxford, Somerset, Franklin & Piscataquis Counties",154510,1 
"23","00300","02","ME","Penobscot County",152199,1 
"23","00400","01","ME","Kennebec County",53595,0.4335 
"23","00400","02","ME","Kennebec County",70047,0.5665 
"23","00500","01","ME","Coastal Maine Region--Hancock, Knox, Waldo & Lincoln Counties",75844,0.4437 
"23","00500","02","ME","Coastal Maine Region--Hancock, Knox, Waldo & Lincoln Counties",95085,0.5563 
"23","00600","02","ME","Androscoggin County",111139,1 
"23","00700","01","ME","Sagadahoc & Cumberland (North) Counties--Bath City & Brunswick",109295,1 
"23","00800","01","ME","South Maine--York (West) & Cumberland (West) Counties",185580,1 
"23","00900","01","ME","Cumberland (Outside Portland) & York (East) Counties--Biddeford & Saco Cities",142131,1 
"23","01000","01","ME","Cumberland County (Southeast)--Portland, South Portland & Westbrook Cities",114734,1 
"24","00100","06","MD","Allegany & Garrett Counties--Cumberland City",96912,1 
"24","00200","06","MD","Washington County--Hagerstown City",154705,1 
"24","00301","06","MD","Frederick County (Outside Greater Frederick City)",134671,1 
"24","00302","06","MD","Frederick County (Central)--Greater Frederick City",137046,1 
"24","00400","02","MD","Carroll County",152919,0.8845 
"24","00400","03","MD","Carroll County",19972,0.1155 
"24","00501","01","MD","Baltimore County (Outer)",35957,0.2929 
"24","00501","02","MD","Baltimore County (Outer)",84021,0.6845 
"24","00501","07","MD","Baltimore County (Outer)",2764,0.0225 
"24","00502","02","MD","Baltimore County--Randallstown (East), Owings Mills, Milford Mill & Reisterstown",110850,0.8291 
"24","00502","07","MD","Baltimore County--Randallstown (East), Owings Mills, Milford Mill & Reisterstown",22848,0.1709 
"24","00503","02","MD","Baltimore County--Pikesville (South), Lochearn, Cockeysville & Mays Chapel",90105,0.7523 
"24","00503","07","MD","Baltimore County--Pikesville (South), Lochearn, Cockeysville & Mays Chapel",29661,0.2477 
"24","00504","02","MD","Baltimore County--Towson (East & Central), Parkville & Carney",120599,1 
"24","00505","01","MD","Baltimore County--Perry Hall, Middle River & Rosedale",19052,0.1582 
"24","00505","02","MD","Baltimore County--Perry Hall, Middle River & Rosedale",97885,0.8129 
"24","00505","07","MD","Baltimore County--Perry Hall, Middle River & Rosedale",3480,0.0289 
"24","00506","02","MD","Baltimore County--Dundalk, Essex & Edgemere",44276,0.374 
"24","00506","07","MD","Baltimore County--Dundalk, Essex & Edgemere",74101,0.626 
"24","00507","02","MD","Baltimore County--Catonsville, Woodlawn & Arbutus",39966,0.336 
"24","00507","07","MD","Baltimore County--Catonsville, Woodlawn & Arbutus",78970,0.664 
"24","00601","01","MD","Harford County (North & West)--Bel Air Town, Fallston & Jarrettsville",141592,1 
"24","00602","01","MD","Harford County (South & East)--Aberdeen & Havre de Grace Cities",119332,1 
"24","00700","01","MD","Cecil County",103725,1 
"24","00801","02","MD","Baltimore City--Sandtown-Winchester, Ashburton & Mount Washington",4190,0.0343 
"24","00801","07","MD","Baltimore City--Sandtown-Winchester, Ashburton & Mount Washington",117795,0.9657 
"24","00802","02","MD","Baltimore City--Guilford, Roland Park & Druid Lake",26095,0.2445 
"24","00802","07","MD","Baltimore City--Guilford, Roland Park & Druid Lake",80621,0.7555 
"24","00803","07","MD","Baltimore City--Frankford, Belair-Edison & Loch Raven",108910,1 
"24","00804","07","MD","Baltimore City--Inner Harbor, Canton & Bayview",136100,1 
"24","00805","07","MD","Baltimore City--Irvington, Ten Hills & Cherry Hill",111997,1 
"24","00901","03","MD","Howard County (West)--Columbia (West) & Ellicott City (Northwest)",145287,1 
"24","00902","03","MD","Howard County (East)--Columbia (East), Ellicott City (Southeast) & Elkridge",187030,1 
"24","01001","04","MD","Montgomery County (North & West)--Olney, Damascus, Clarksburg & Darnestown",29,0.0002 
"24","01001","06","MD","Montgomery County (North & West)--Olney, Damascus, Clarksburg & Darnestown",78656,0.5266 
"24","01001","08","MD","Montgomery County (North & West)--Olney, Damascus, Clarksburg & Darnestown",70675,0.4732 
"24","01002","06","MD","Montgomery County (West Central)--Germantown & Montgomery Village",101362,0.7381 
"24","01002","08","MD","Montgomery County (West Central)--Germantown & Montgomery Village",35969,0.2619 
"24","01003","06","MD","Montgomery County (Central)--Rockville, Gaithersburg Cities & North Potomac",74493,0.385 
"24","01003","08","MD","Montgomery County (Central)--Rockville, Gaithersburg Cities & North Potomac",119006,0.615 
"24","01004","08","MD","Montgomery County (South)--Bethesda, Potomac & North Bethesda",195773,1 
"24","01005","08","MD","Montgomery County (East Central)--Wheaton, Aspen Hill & Glenmont",145155,1 
"24","01006","04","MD","Montgomery County (East)--Fairland, Calverton, White Oak & Burtonsville",36012,0.2918 
"24","01006","08","MD","Montgomery County (East)--Fairland, Calverton, White Oak & Burtonsville",87413,0.7082 
"24","01007","04","MD","Montgomery County (Southeast)--Takoma Park City & Silver Spring",448,0.0038 
"24","01007","08","MD","Montgomery County (Southeast)--Takoma Park City & Silver Spring",117518,0.9962 
"24","01101","04","MD","Prince Georges County (Northwest)--College Park City & Langley Park",128914,1 
"24","01102","04","MD","Prince Georges County (North)--Laurel, Greenbelt (North & East) Cities & Beltsville",142935,0.9516 
"24","01102","05","MD","Prince Georges County (North)--Laurel, Greenbelt (North & East) Cities & Beltsville",7256,0.0483 
"24","01102","08","MD","Prince Georges County (North)--Laurel, Greenbelt (North & East) Cities & Beltsville",18,0.0001 
"24","01103","04","MD","Prince Georges County (Northwest)--New Carrollton & Hyattsville (Southeast) Cities",119504,1 
"24","01104","04","MD","Prince Georges County (Central)--Seat Pleasant City, Capitol Heights Town & Landover",120664,0.9998 
"24","01104","05","MD","Prince Georges County (Central)--Seat Pleasant City, Capitol Heights Town & Landover",27,0.0002 
"24","01105","04","MD","Prince Georges County (East)--Bowie City, Kettering, Largo, Mitchellville & Lanham",39592,0.2041 
"24","01105","05","MD","Prince Georges County (East)--Bowie City, Kettering, Largo, Mitchellville & Lanham",154369,0.7959 
"24","01106","04","MD","Prince Georges County (South)--Clinton, Fort Washington (South), Rosaryville & Croom",60066,0.4583 
"24","01106","05","MD","Prince Georges County (South)--Clinton, Fort Washington (South), Rosaryville & Croom",70995,0.5417 
"24","01107","04","MD","Prince Georges County (Southwest)--Oxon Hill, Hillcrest Heights & Temple Hills",122413,1 
"24","01201","03","MD","Anne Arundel County (Northwest)--Severn, Odenton, Crofton, Maryland City & Fort Meade",73576,0.4012 
"24","01201","05","MD","Anne Arundel County (Northwest)--Severn, Odenton, Crofton, Maryland City & Fort Meade",109825,0.5988 
"24","01202","03","MD","Anne Arundel County (North)--Glen Burnie, Pasadena, Ferndale & Brooklyn Park",122564,1 
"24","01203","03","MD","Anne Arundel County (Central)--Severna Park, Arnold & Lake Shore",142047,1 
"24","01204","03","MD","Anne Arundel County (Southeast)--Annapolis City, Parole, Annapolis Neck & Edgewater",81257,0.5768 
"24","01204","05","MD","Anne Arundel County (Southeast)--Annapolis City, Parole, Annapolis Neck & Edgewater",59620,0.4232 
"24","01300","01","MD","Queen Annes, Talbot, Caroline, Dorchester & Kent Counties",172422,1 
"24","01400","01","MD","Wicomico, Worcester & Somerset Counties--Salisbury City",180668,1 
"24","01500","05","MD","St. Marys & Calvert Counties",205932,1 
"24","01600","05","MD","Charles County--La Plata Town & Waldorf",166617,1 
"25","00100","01","MA","Berkshire County--Pittsfield City",129037,1 
"25","00200","01","MA","Franklin & Hampshire (North) Counties",5073,0.0413 
"25","00200","02","MA","Franklin & Hampshire (North) Counties",117885,0.9587 
"25","00300","02","MA","Worcester County (Central)--Worcester City",206518,1 
"25","00301","02","MA","Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities",44442,0.3499 
"25","00301","03","MA","Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities",82568,0.6501 
"25","00302","01","MA","Worcester County (West Central)",32194,0.2557 
"25","00302","02","MA","Worcester County (West Central)",93690,0.7443 
"25","00303","02","MA","Worcester County (East Central)",107914,0.8501 
"25","00303","03","MA","Worcester County (East Central)",18716,0.1474 
"25","00303","04","MA","Worcester County (East Central)",319,0.0025 
"25","00304","01","MA","Worcester County (South)",74782,0.4749 
"25","00304","02","MA","Worcester County (South)",58070,0.3687 
"25","00304","04","MA","Worcester County (South)",24631,0.1564 
"25","00400","02","MA","Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities)",39990,0.3588 
"25","00400","03","MA","Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities)",71471,0.6412 
"25","00500","02","MA","2500500",46,1 
"25","00501","03","MA","Middlesex County (Outside Lowell City)",120994,1 
"25","00502","03","MA","Middlesex County (Far Northeast)--Lowell City",115554,1 
"25","00503","03","MA","Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns",65,0.0004 
"25","00503","05","MA","Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns",107437,0.7293 
"25","00503","06","MA","Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns",39821,0.2703 
"25","00504","02","MA","Middlesex County (South)--Framingham Town, Marlborough City & Natick Town",161,0.0011 
"25","00504","03","MA","Middlesex County (South)--Framingham Town, Marlborough City & Natick Town",41793,0.2762 
"25","00504","05","MA","Middlesex County (South)--Framingham Town, Marlborough City & Natick Town",109362,0.7227 
"25","00505","05","MA","Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns",131825,1 
"25","00506","05","MA","Middlesex County (East)--Cambridge City",53449,0.4517 
"25","00506","07","MA","Middlesex County (East)--Cambridge City",64870,0.5483 
"25","00507","05","MA","Middlesex County (East)--Somerville & Everett Cities",139,0.0011 
"25","00507","07","MA","Middlesex County (East)--Somerville & Everett Cities",129851,0.9989 
"25","00508","05","MA","Middlesex County (East)--Malden & Medford Cities",125783,0.9962 
"25","00508","07","MA","Middlesex County (East)--Malden & Medford Cities",475,0.0038 
"25","00701","03","MA","Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities",209602,1 
"25","00702","03","MA","Essex County (Central)--Amesbury Town City",387,0.0035 
"25","00702","06","MA","Essex County (Central)--Amesbury Town City",111591,0.9965 
"25","00703","06","MA","Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities",206196,1 
"25","00704","06","MA","Essex County (South)--Lynn City, Swampscott & Nahant Towns",118819,1 
"25","01000","05","MA","Peabody City, Danvers, Reading, North Reading & Lynnfield Towns",121,0.0009 
"25","01000","06","MA","Peabody City, Danvers, Reading, North Reading & Lynnfield Towns",139403,0.9991 
"25","01300","03","MA","Billerica, Andover, Tewksbury & Wilmington Towns",23710,0.1784 
"25","01300","06","MA","Billerica, Andover, Tewksbury & Wilmington Towns",109227,0.8216 
"25","01400","03","MA","Middlesex (West Central) & Worcester (East) Counties",96242,0.7642 
"25","01400","05","MA","Middlesex (West Central) & Worcester (East) Counties",29704,0.2358 
"25","01600","01","MA","Hampden (West & East) & Hampshire (South) Counties--Northampton City",110084,0.7527 
"25","01600","02","MA","Hampden (West & East) & Hampshire (South) Counties--Northampton City",36163,0.2473 
"25","01900","01","MA","Hampden County (Central)--Springfield City",155929,1 
"25","01901","01","MA","Hampden County (West of Springfield City)--Westfield & Holyoke Cities",145831,1 
"25","01902","01","MA","Hampden County (East of Springfield City)--Chicopee City",128173,1 
"25","02400","02","MA","Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties",76095,0.5976 
"25","02400","04","MA","Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties",51232,0.4024 
"25","02800","05","MA","Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns",94395,0.6292 
"25","02800","06","MA","Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns",55626,0.3708 
"25","03301","04","MA","Boston City--Allston, Brighton & Fenway",317,0.0026 
"25","03301","07","MA","Boston City--Allston, Brighton & Fenway",123854,0.9974 
"25","03301","08","MA","Boston City--Allston, Brighton & Fenway",9,0.0001 
"25","03302","05","MA","Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End",7,0 
"25","03302","07","MA","Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End",117153,0.7263 
"25","03302","08","MA","Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End",44149,0.2737 
"25","03303","07","MA","Boston City--Dorchester & South Boston",45594,0.3701 
"25","03303","08","MA","Boston City--Dorchester & South Boston",77609,0.6299 
"25","03304","07","MA","Boston City--Mattapan & Roxbury",136700,0.9858 
"25","03304","08","MA","Boston City--Mattapan & Roxbury",1964,0.0142 
"25","03305","07","MA","Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury",74477,0.5797 
"25","03305","08","MA","Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury",53995,0.4203 
"25","03306","05","MA","Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities",80916,0.663 
"25","03306","06","MA","Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities",418,0.0034 
"25","03306","07","MA","Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities",40711,0.3336 
"25","03400","04","MA","Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town",151797,0.9989 
"25","03400","08","MA","Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town",165,0.0011 
"25","03500","04","MA","Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City)",49778,0.4351 
"25","03500","05","MA","Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City)",47963,0.4192 
"25","03500","08","MA","Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City)",16669,0.1457 
"25","03601","02","MA","Norfolk County (Southwest)--Greater Franklin Town City",127,0.0009 
"25","03601","04","MA","Norfolk County (Southwest)--Greater Franklin Town City",111322,0.8113 
"25","03601","08","MA","Norfolk County (Southwest)--Greater Franklin Town City",25766,0.1878 
"25","03602","07","MA","Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns",34084,0.2695 
"25","03602","08","MA","Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns",92383,0.7305 
"25","03603","07","MA","Norfolk County (Northeast)--Quincy City & Milton Town",13236,0.101 
"25","03603","08","MA","Norfolk County (Northeast)--Quincy City & Milton Town",117833,0.899 
"25","03900","07","MA","Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns",97,0.0007 
"25","03900","08","MA","Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns",130585,0.938 
"25","03900","09","MA","Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns",8530,0.0613 
"25","04000","08","MA","Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns",139701,1 
"25","04200","04","MA","Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns",132706,1 
"25","04301","04","MA","Bristol (Outside New Bedford City) & Plymouth (South) Counties",9951,0.0896 
"25","04301","09","MA","Bristol (Outside New Bedford City) & Plymouth (South) Counties",101136,0.9104 
"25","04302","04","MA","Bristol County (Central)--Fall River City & Somerset Town",111257,1 
"25","04303","04","MA","Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns",126270,0.9496 
"25","04303","09","MA","Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns",6708,0.0504 
"25","04500","09","MA","Bristol County (South)--New Bedford City & Fairhaven Town",117333,1 
"25","04700","09","MA","Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City",136173,1 
"25","04800","09","MA","Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns",127051,1 
"25","04901","08","MA","Plymouth & Bristol Counties (Outside Brockton City)",80274,0.6357 
"25","04901","09","MA","Plymouth & Bristol Counties (Outside Brockton City)",46006,0.3643 
"25","04902","04","MA","Plymouth County (Central)",11523,0.1017 
"25","04902","09","MA","Plymouth County (Central)",101811,0.8983 
"25","04903","09","MA","Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns",136354,1 
"26","00100","01","MI","Western Upper Peninsula",171279,1 
"26","00200","01","MI","Eastern Upper Peninsula",130329,1 
"26","00300","01","MI","Northeast Lower Peninsula",133023,1 
"26","00400","01","MI","Northwest Lower Peninsula (East)",120754,0.8036 
"26","00400","02","MI","Northwest Lower Peninsula (East)",29512,0.1964 
"26","00500","01","MI","Northwest Lower Peninsula (West)",135509,0.8441 
"26","00500","02","MI","Northwest Lower Peninsula (West)",25021,0.1559 
"26","00600","02","MI","Newaygo, Mason, Oceana & Lake Counties",117922,1 
"26","00700","02","MI","Muskegon County",66415,0.3777 
"26","00700","03","MI","Muskegon County",109409,0.6223 
"26","00801","03","MI","Ottawa County (West)",58217,0.3856 
"26","00801","04","MI","Ottawa County (West)",92777,0.6144 
"26","00802","02","MI","Ottawa County (East)",2096,0.0144 
"26","00802","03","MI","Ottawa County (East)",48646,0.335 
"26","00802","04","MI","Ottawa County (East)",94464,0.6506 
"26","00900","04","MI","Allegan County",120524,1 
"26","01001","03","MI","Kent County (Southwest)",154508,1 
"26","01002","03","MI","Kent County (Central)--Grand Rapids City Area",196827,1 
"26","01003","02","MI","Kent County (Southeast)",34257,0.1901 
"26","01003","03","MI","Kent County (Southeast)",145949,0.8099 
"26","01004","02","MI","Kent County (North)",64573,0.5107 
"26","01004","03","MI","Kent County (North)",61858,0.4893 
"26","01100","01","MI","Ionia, Montcalm, Mecosta & Osceola Counties",13,0.0001 
"26","01100","02","MI","Ionia, Montcalm, Mecosta & Osceola Counties",195944,0.9999 
"26","01200","02","MI","Isabella, Gratiot & Clare Counties",137011,1 
"26","01300","01","MI","Iosco, Gladwin, Roscommon, Ogemaw & Arenac Counties",84468,0.7689 
"26","01300","02","MI","Iosco, Gladwin, Roscommon, Ogemaw & Arenac Counties",25386,0.2311 
"26","01400","02","MI","Bay & Midland Counties",9651,0.0515 
"26","01400","08","MI","Bay & Midland Counties",177699,0.9485 
"26","01500","08","MI","Saginaw County",190124,1 
"26","01600","08","MI","Tuscola, Sanilac & Huron Counties",1398,0.0112 
"26","01600","09","MI","Tuscola, Sanilac & Huron Counties",123943,0.9888 
"26","01701","08","MI","Genesee (East) & Lapeer Counties",102020,0.5351 
"26","01701","09","MI","Genesee (East) & Lapeer Counties",88619,0.4649 
"26","01702","08","MI","Genesee County (Central, Outside Flint City)",104475,1 
"26","01703","08","MI","Genesee County (Central)--Flint City Area",81991,1 
"26","01704","07","MI","Genesee (West) & Shiawassee Counties",68364,0.3678 
"26","01704","08","MI","Genesee (West) & Shiawassee Counties",117522,0.6322 
"26","01801","07","MI","Ingham County (South & East)",174156,1 
"26","01802","07","MI","Ingham County (Northwest)",110677,1 
"26","01900","02","MI","Eaton & Clinton Counties",4786,0.0254 
"26","01900","07","MI","Eaton & Clinton Counties",183391,0.9746 
"26","02000","02","MI","Calhoun & Barry Counties",62423,0.317 
"26","02000","04","MI","Calhoun & Barry Counties",87736,0.4456 
"26","02000","05","MI","Calhoun & Barry Counties",46603,0.2367 
"26","02000","07","MI","Calhoun & Barry Counties",126,0.0006 
"26","02101","04","MI","Kalamazoo County (Outer)",123239,0.8767 
"26","02101","05","MI","Kalamazoo County (Outer)",17338,0.1233 
"26","02102","04","MI","Kalamazoo County (Central)--Kalamazoo & Portage Cities Area",121093,1 
"26","02200","05","MI","St. Joseph & Branch Counties",105805,1 
"26","02300","04","MI","Van Buren & Cass Counties",75565,0.5944 
"26","02300","05","MI","Van Buren & Cass Counties",51556,0.4056 
"26","02400","04","MI","Berrien County",59202,0.3836 
"26","02400","05","MI","Berrien County",95114,0.6164 
"26","02500","05","MI","Lenawee & Hillsdale Counties",145169,1 
"26","02600","05","MI","Jackson County",160366,1 
"26","02701","06","MI","Washtenaw County (West, Northeast & Southeast)",115544,1 
"26","02702","06","MI","Washtenaw County (East Central)--Ann Arbor City Area",124607,1 
"26","02703","06","MI","Washtenaw County (East Central, Outside Ann Arbor City)",132062,1 
"26","02800","07","MI","Livingston County",193866,1 
"26","02901","07","MI","Oakland County (West)",44598,0.3152 
"26","02901","09","MI","Oakland County (West)",66590,0.4707 
"26","02901","11","MI","Oakland County (West)",30281,0.214 
"26","02902","09","MI","Oakland County (Northeast)",139836,1 
"26","02903","09","MI","Oakland County (East Central)--Troy & Rochester Area",540,0.0031 
"26","02903","10","MI","Oakland County (East Central)--Troy & Rochester Area",88631,0.5026 
"26","02903","11","MI","Oakland County (East Central)--Troy & Rochester Area",87178,0.4943 
"26","02904","10","MI","Oakland County (Central)",704,0.0045 
"26","02904","11","MI","Oakland County (Central)",156321,0.9955 
"26","02905","06","MI","Oakland County (Southwest)",62559,0.4576 
"26","02905","07","MI","Oakland County (Southwest)",60,0.0004 
"26","02905","11","MI","Oakland County (Southwest)",74079,0.5419 
"26","02906","11","MI","Oakland County (Central)--Birmingham & Bloomfield Area",144822,0.9083 
"26","02906","12","MI","Oakland County (Central)--Birmingham & Bloomfield Area",14617,0.0917 
"26","02907","11","MI","Oakland County (South Central)--Farmington & Southfield Area",94599,0.5388 
"26","02907","12","MI","Oakland County (South Central)--Farmington & Southfield Area",80975,0.4612 
"26","02908","11","MI","Oakland County (Southeast)",188288,1 
"26","03001","09","MI","Macomb County (North)",125844,0.9999 
"26","03001","10","MI","Macomb County (North)",17,0.0001 
"26","03002","09","MI","Macomb County (Central)",68947,0.3911 
"26","03002","10","MI","Macomb County (Central)",107348,0.6089 
